last_state
15184.050000505158
47050.0
53100.0
42900.0
115000.0
47050.0
0.0
0.0
0.0
7578.0
6201.0
604.5911563943882
793.6221432226739
143.27290344970243
2822.607217755518
604.5911563943882
56.65087049544381
58.52512200968703
53.83365358036996
63.50014810995065
56.65087049544381
33.64797334813991
62.95622711079014
-91.44542772861338
80.9893009839822
33.64797334813991
9.390545930208184
28.877790193846238
9.288674899854152
26.080124287870497
9.390545930208184
