,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
17,2015-01-29,vic.vn,27827.0,27944.0,27710.0,27827.0,317770.0,3.0,27.796714432788576,28214.119613149338,27360.301439482242,50.52157572065227,6.193131677275334,21.0529018306191,27787.21052631579,27787.21052631579,18.760000228881836,0.0
18,2015-01-30,vic.vn,27886.0,28295.0,27827.0,28061.0,1610000.0,4.0,40.3840674620551,28234.08740322843,27367.712596771573,56.677585904658685,94.54971414119379,32.332972683333594,27800.9,27800.9,20.969999313354492,0.0
19,2015-02-02,vic.vn,28061.0,28119.0,27886.0,27886.0,699330.0,0.0,38.047504933907476,28238.586592965392,27369.113407034605,51.70103809542745,53.52722885399301,32.332972683333594,27804.95238095238,27804.95238095238,19.43000030517578,0.0
20,2015-02-03,vic.vn,27886.0,27944.0,27418.0,27418.0,521530.0,1.0,4.393463825417712,28239.385001294893,27315.714998705105,41.59672046829584,-89.4564089187411,9.922650591382848,27787.363636363636,27787.363636363636,17.329999923706055,0.0
21,2015-02-04,vic.vn,27652.0,27652.0,27184.0,27418.0,1290000.0,2.0,-21.75892162443415,28239.666230960738,27268.633769039265,41.59672046829584,-142.54309448908916,1.0695832801645202,27771.304347826088,27771.304347826088,18.329999923706055,0.0
22,2015-02-05,vic.vn,27301.0,27476.0,27301.0,27359.0,451730.0,3.0,-45.87014298124268,28212.596766301147,27225.50323369885,40.528116411630755,-142.30514287799298,1.0695832801645095,27754.125,27754.125,16.850000381469727,0.0
23,2015-02-06,vic.vn,27476.0,27593.0,27359.0,27418.0,274770.0,4.0,-59.97971335197508,28191.85229939679,27193.64770060321,42.06769475681369,-106.98733443783479,5.156814656464361,27740.68,27740.68,17.290000915527344,0.0
24,2015-02-09,vic.vn,27418.0,27769.0,27418.0,27652.0,748150.0,0.0,-53.82971965813704,28191.85229939679,27193.64770060321,47.630057412647425,-52.22309918442544,10.886031159034665,27737.26923076923,27737.26923076923,18.549999237060547,0.0
25,2015-02-10,vic.vn,27769.0,27886.0,27593.0,27593.0,619720.0,1.0,-52.591039980241476,28191.556729345884,27199.74327065412,46.46636918700451,-25.29926025554772,14.440335613327504,27731.925925925927,27731.925925925927,17.229999542236328,0.0
26,2015-02-11,vic.vn,27710.0,28353.0,27593.0,28353.0,1530000.0,2.0,3.3313089860275795,28306.12619517082,27166.97380482918,59.61454157530117,110.67291501835972,26.53858194186777,27754.10714285714,27754.10714285714,16.959999084472656,0.0
27,2015-02-12,vic.vn,28587.0,29230.0,28529.0,29230.0,3800000.0,3.0,110.14492772077938,28689.764364967457,26935.33563503254,68.77064944723334,339.5929422319019,42.36966033083111,27805.0,27805.0,15.34000015258789,0.0
28,2015-02-13,vic.vn,29230.0,30107.0,29230.0,29522.0,2490000.0,4.0,213.45985787431346,29064.701389377,26747.398610622997,71.03269086525674,397.0565151123886,52.87531080455354,27862.233333333334,27862.233333333334,14.6899995803833,0.0
29,2015-02-24,vic.vn,29815.0,30107.0,29230.0,30107.0,1550000.0,1.0,334.4639924126677,29540.511139213126,26517.088860786873,74.81362821532272,335.93756237774113,52.87531080455354,27938.233333333334,27934.645161290322,13.6899995803833,0.0
30,2015-02-25,vic.vn,29815.0,30107.0,29230.0,29230.0,1290000.0,2.0,360.58454261576844,29697.045596856256,26530.054403143742,62.219096810114934,231.74842213912262,52.87531080455356,27981.1,27975.125,13.84000015258789,0.0
31,2015-02-26,vic.vn,29230.0,29522.0,28762.0,29172.0,1980000.0,3.0,372.540232646581,29821.63457879334,26569.165421206664,61.51065641719212,152.02721212674678,38.01233712134607,28023.966666666667,28011.39393939394,13.90999984741211,0.0
32,2015-02-27,vic.vn,29230.0,29230.0,28938.0,28938.0,920490.0,4.0,360.1652758192977,29892.8785146942,26638.2214853058,58.72018150237459,120.93170818291475,38.012337121346064,28053.2,28038.647058823528,13.34000015258789,0.0
33,2015-03-02,vic.vn,28996.0,29230.0,28938.0,29172.0,1350000.0,0.0,363.8500323169428,29994.233574432932,26647.966425567065,60.57060498604816,116.02479790171544,38.01233712134607,28094.133333333335,28071.02857142857,13.039999961853027,0.0
34,2015-03-03,vic.vn,29172.0,30692.0,29172.0,30399.0,4059999.9999999995,1.0,454.81371633895833,30343.20286770353,26521.097132296472,68.28283074654584,191.04938065209325,53.61012065246319,28185.7,28135.694444444445,13.859999656677246,0.0
35,2015-03-04,vic.vn,30399.0,30399.0,29815.0,30107.0,1400000.0,2.0,498.69373636219825,30576.41236627004,26492.48763372996,65.14587709641441,166.45058192124466,53.61012065246319,28271.433333333334,28188.972972972973,14.229999542236328,0.0
36,2015-03-05,vic.vn,29815.0,30107.0,29522.0,29815.0,1450000.0,3.0,505.15250777645997,30723.794071273824,26543.905928726173,62.19029869388854,124.33953239737801,45.74478240837402,28347.433333333334,28231.763157894737,14.039999961853027,0.0
37,2015-03-06,vic.vn,29230.0,29815.0,29172.0,29172.0,2550000.0,4.0,455.456395497451,30768.16055216478,26634.039447835217,56.36502140174927,80.51527013744001,37.07178300501791,28396.166666666668,28255.871794871793,15.199999809265137,0.0
38,2015-03-09,vic.vn,29172.0,29522.0,28996.0,29055.0,1130000.0,0.0,402.39292088660295,30800.787275955372,26700.812724044627,55.38843383371705,59.48918647220419,32.95600319981589,28442.933333333334,28275.85,15.0600004196167,0.0
39,2015-03-10,vic.vn,28938.0,29172.0,28879.0,29055.0,1530000.0,1.0,356.23883506017955,30821.735122534086,26796.764877465914,55.38843383371705,43.39272892130236,30.266128641686755,28489.7,28294.853658536584,16.690000534057617,0.0
40,2015-03-11,vic.vn,29055.0,29055.0,28762.0,28821.0,1440000.0,2.0,298.0347837591071,30782.533084374838,26976.266915625165,53.407894457659964,27.939885536070168,27.595685580081625,28532.566666666666,28307.380952380954,16.8700008392334,0.0
41,2015-03-12,vic.vn,28821.0,29172.0,28821.0,28996.0,1390000.0,3.0,262.53821020010946,30732.82737666295,27183.77262333705,54.66210710636604,34.36664117006254,29.099263092529032,28581.266666666666,28323.39534883721,15.420000076293945,0.0
42,2015-03-13,vic.vn,28996.0,29172.0,28938.0,28996.0,905710.0,4.0,231.7372814980081,30647.18535807562,27433.11464192438,54.66210710636603,34.526866399475466,29.099263092529036,28629.966666666667,28338.68181818182,16.0,0.0
43,2015-03-16,vic.vn,28938.0,28996.0,28587.0,28762.0,1980000.0,0.0,186.83970157264048,30530.678386120646,27684.02161387935,52.63463549784986,10.64090619330188,21.030203759468524,28653.333333333332,28348.088888888888,15.609999656677246,0.0
44,2015-03-17,vic.vn,28821.0,28879.0,28704.0,28821.0,568880.0,1.0,154.1226190348134,30423.908622203628,27907.69137779637,53.0884802584707,10.999476025684476,21.030203759468506,28674.766666666666,28358.369565217392,15.65999984741211,0.0
45,2015-03-18,vic.vn,28821.0,28879.0,28762.0,28821.0,1210000.0,2.0,126.73754861685302,30262.194553761394,28192.205446238608,53.0884802584707,10.646358825694708,21.03020375946852,28700.1,28368.212765957447,13.970000267028809,0.0
46,2015-03-19,vic.vn,28879.0,28938.0,28529.0,28704.0,1350000.0,3.0,94.72273142142876,30227.936843087824,28261.563156912176,52.03048271055511,-0.9943214162954641,15.715146703618737,28729.333333333332,28375.208333333332,14.069999694824219,0.0
47,2015-03-20,vic.vn,28704.0,28762.0,28412.0,28412.0,3340000.0,4.0,45.769701439832716,30255.306788911137,28152.39321108886,49.484397683109464,-23.31786516624677,13.134303202003709,28748.833333333332,28375.95918367347,13.020000457763672,0.0
48,2015-03-23,vic.vn,28412.0,28704.0,28178.0,28236.0,1210000.0,0.0,-6.8566264434521145,30263.850105094607,28015.24989490539,48.01924315430152,-41.11965963235567,8.143997712073139,28754.666666666668,28373.16,13.40999984741211,0.0
49,2015-03-24,vic.vn,28236.0,28295.0,28119.0,28236.0,1810000.0,1.0,-47.99733242143702,30142.37219957456,27949.62780042544,48.01924315430153,-59.2266862418473,6.9139369662042345,28766.333333333332,28370.470588235294,13.619999885559082,0.0
50,2015-03-25,vic.vn,28236.0,28295.0,28119.0,28178.0,1090000.0,2.0,-84.22110699220866,30151.791334657893,27835.00866534211,47.523015489070424,-65.97579247333954,6.913936966204213,28791.666666666668,28366.76923076923,15.4399995803833,0.0
51,2015-03-26,vic.vn,28061.0,28178.0,27769.0,27769.0,994830.0,3.0,-143.74646743423727,30199.98281629732,27646.51718370268,44.1916345325917,-103.13028978550338,0.28621847692833025,28803.366666666665,28355.490566037737,15.800000190734863,0.0
52,2015-03-27,vic.vn,28236.0,28236.0,27476.0,27535.0,1880000.0,4.0,-207.12569347692624,30272.612280957594,27433.587719042403,42.43119396736512,-125.23670812723776,5.781220507087663,28809.233333333334,28340.296296296296,15.069999694824219,0.0
53,2015-03-30,vic.vn,27593.0,27652.0,27242.0,27242.0,1600000.0,0.0,-277.4642906443878,30338.006622366025,27175.193377633972,40.34914628176642,-167.23606162338027,9.884071334019985,28803.366666666665,28320.327272727274,14.510000228881836,0.0
54,2015-03-31,vic.vn,27242.0,27535.0,27242.0,27476.0,1220000.0,1.0,-310.9604739007991,30089.730404720292,27131.16959527971,42.67314060745961,-159.94066149467454,9.88407133401998,28797.5,28305.25,15.289999961853027,0.0
55,2015-04-01,vic.vn,27476.0,27476.0,26892.0,26892.0,824900.0,2.0,-379.6976429777678,29942.904410161675,26956.495589838327,38.77309965300579,-188.01879711197347,15.756065245360448,28774.133333333335,28280.456140350878,15.109999656677246,0.0
56,2015-04-02,vic.vn,27126.0,27126.0,26833.0,27067.0,760760.0,3.0,-415.3978933329963,29782.074218249705,26842.525781750293,40.45993360540547,-179.24627049068374,16.70257013016861,28731.266666666666,28259.53448275862,14.670000076293945,0.0
57,2015-04-06,vic.vn,26950.0,27009.0,26833.0,26833.0,779690.0,0.0,-477.43261241382424,29681.337042780156,26498.86295721984,38.94998408501298,-149.00354424495916,18.642395927878823,28565.633333333335,28213.933333333334,14.739999771118164,0.0
58,2015-04-07,vic.vn,26833.0,27009.0,26716.0,27009.0,1150000.0,1.0,-481.22759099474206,29580.917248799033,26394.682751200966,40.70105422059285,-133.54754586942343,20.556272813400017,28462.366666666665,28200.3,14.779999732971191,0.0
59,2015-04-08,vic.vn,27009.0,27067.0,26892.0,26892.0,1050000.0,2.0,-487.96942817012314,29505.505183956822,26277.194816043175,39.91376037561671,-118.7167197234818,19.119251559156382,28384.433333333334,28182.766666666666,13.979999542236328,0.0
60,2015-04-09,vic.vn,26892.0,27242.0,26892.0,26950.0,1090000.0,3.0,-483.09047021419246,29367.369756143074,26210.730243856924,40.50394078222954,-103.17545785509829,14.846340508171089,28310.366666666665,28167.166666666668,13.09000015258789,0.0
61,2015-04-10,vic.vn,27067.0,28002.0,27067.0,27769.0,2089999.9999999998,4.0,-408.86441656222087,29200.333888113746,26255.066111886255,47.96926821634341,-53.47158528559786,1.0929171053913074,28271.4,28162.3,12.579999923706055,0.0
62,2015-04-13,vic.vn,27827.0,28470.0,27827.0,28412.0,2900000.0,0.0,-295.07797523295085,29138.740307630927,26281.659692369074,52.78126507873695,-2.8046486183569335,9.127085041676313,28246.066666666666,28170.1,13.9399995803833,0.0
63,2015-04-14,vic.vn,28470.0,28470.0,27827.0,27827.0,729680.0,1.0,-248.9670657342249,28992.204013265455,26328.795986734545,48.55490352546207,-13.858782018221042,9.12708504167632,28160.333333333332,28173.016666666666,13.670000076293945,0.0
64,2015-04-15,vic.vn,27944.0,28002.0,27535.0,27769.0,759460.0,2.0,-214.60525919811334,28824.75494529738,26391.045054702623,48.159388307609404,-32.3720613040425,3.5128414192397193,28082.4,28176.916666666668,12.84000015258789,0.0
65,2015-04-16,vic.vn,27769.0,28295.0,27769.0,28119.0,1030000.0,3.0,-157.45605566568702,28709.66468648846,26447.635313511542,50.66793783675137,-0.5641964013418648,8.404336684182882,28025.866666666665,28186.65,12.600000381469727,0.0
66,2015-04-17,vic.vn,28178.0,28879.0,28119.0,28529.0,1840000.0,4.0,-78.33174001267253,28734.711056147593,26434.288943852407,53.40051686983151,48.16036354639324,17.07271850208139,28004.433333333334,28200.3,13.890000343322754,0.0
67,2015-04-20,vic.vn,28412.0,28646.0,28353.0,28412.0,1600000.0,0.0,-24.74368945612514,28766.952526360135,26419.647473639863,52.54136473682738,48.20209333733447,17.072718502081386,27983.0,28212.966666666667,13.300000190734863,0.0
68,2015-04-21,vic.vn,28412.0,28587.0,28295.0,28353.0,1010000.0,1.0,12.833157792101701,28787.36693482734,26410.933065172663,52.104058599617346,45.50308989475902,15.90689168793621,27959.6,28224.65,13.25,0.0
69,2015-04-22,vic.vn,28529.0,28529.0,28353.0,28412.0,1070000.0,2.0,46.81533523274629,28827.337830644108,26394.36216935589,52.512926378566306,50.32193166394837,15.906891687936206,27945.966666666667,28239.266666666666,12.710000038146973,0.0
70,2015-04-23,vic.vn,28529.0,28646.0,28353.0,28529.0,1000000.0,3.0,82.20638636339936,28931.803873724697,26365.8961262753,53.330218010642994,62.233970038020445,17.676617259880313,27930.4,28255.833333333332,12.479999542236328,0.0
71,2015-04-24,vic.vn,28529.0,28646.0,28470.0,28529.0,492450.0,4.0,108.99596499230393,29038.672614185947,26358.42738581405,53.330218010642994,70.19170705021013,17.676617259880317,27914.833333333332,28272.4,12.289999961853027,0.0
72,2015-04-27,vic.vn,28646.0,28646.0,28412.0,28412.0,414470.0,0.0,119.43511126039448,29115.283291332587,26398.81670866741,52.36573329787224,65.49703610750846,16.377337765282675,27903.166666666668,28278.25,13.119999885559082,0.0
73,2015-05-04,vic.vn,26424.0,28470.0,26424.0,28119.0,2480000.0,0.0,102.94135398855724,29149.860458825224,26428.539541174778,50.022103788267216,-27.63916014633711,16.365131606331097,27879.766666666666,28277.266666666666,12.850000381469727,0.0
74,2015-05-05,vic.vn,28119.0,28529.0,28061.0,28529.0,1300000.0,1.0,121.4711650961799,29201.066458149035,26541.033541850964,53.06296706727402,61.135262218180614,15.368603536989909,27870.033333333333,28285.066666666666,14.3100004196167,0.0
75,2015-05-06,vic.vn,28529.0,28529.0,28061.0,28119.0,318230.0,2.0,101.9721346270635,29201.982017657527,26645.317982342476,49.920837816882,47.359114323056716,15.368603536989916,27850.533333333333,28289.933333333334,15.149999618530273,0.0
76,2015-05-07,vic.vn,28119.0,28412.0,28061.0,28412.0,449710.0,3.0,108.8565938165957,29205.990714358846,26787.509285641154,52.02117556864872,56.6089446315622,15.368603536989903,27850.533333333333,28299.683333333334,15.130000114440918,0.0
77,2015-05-08,vic.vn,28412.0,28412.0,28236.0,28236.0,121430.0,4.0,98.99708832690521,29147.860177464045,26985.93982253596,50.69985823237045,57.15399226047223,15.36860353698991,27850.533333333333,28302.6,12.859999656677246,0.0
78,2015-05-11,vic.vn,28353.0,28353.0,28061.0,28061.0,529690.0,0.0,76.2094175835955,29079.302940301008,27159.697059698992,49.40899095043528,39.7617261769782,17.76094863594133,27844.7,28305.516666666666,13.850000381469727,0.0
79,2015-05-12,vic.vn,28178.0,28178.0,27476.0,27769.0,1060000.0,1.0,34.2333707497819,28951.87834945528,27374.821650544716,47.32895966852782,-4.494012915292976,25.084244162230423,27831.066666666666,28311.366666666665,13.859999656677246,0.0
80,2015-05-13,vic.vn,27769.0,27827.0,27359.0,27769.0,949880.0,2.0,0.9566076986302505,28785.260402672695,27623.339597327304,47.32895966852782,-23.943062587129855,26.439515646854193,27831.066666666666,28317.216666666667,13.760000228881836,0.0
81,2015-05-14,vic.vn,27769.0,27827.0,27652.0,27710.0,142200.0,3.0,-29.82508172693997,28792.133342600882,27610.566657399115,46.9020155239487,-13.539101887677555,26.439515646854193,27836.9,28323.066666666666,12.739999771118164,0.0
82,2015-05-15,vic.vn,27710.0,27886.0,27476.0,27476.0,783660.0,4.0,-72.24306463736866,28818.798360337052,27490.301639662946,45.22807765248391,-30.470831658703013,28.521147974562037,27844.7,28324.033333333333,12.380000114440918,0.0
83,2015-05-18,vic.vn,27476.0,27535.0,27067.0,27067.0,2830000.0,0.0,-137.23884816166174,28929.914545705346,27303.185454294653,42.48632837444398,-80.7523326721033,33.07404588306325,27831.066666666666,28314.283333333333,12.729999542236328,0.0
84,2015-05-19,vic.vn,27242.0,27301.0,27067.0,27242.0,944760.0,1.0,-172.65235637872684,28981.39425491861,27199.00574508139,43.989225265185745,-84.51947282689197,33.074045883063235,27842.733333333334,28308.433333333334,12.850000381469727,0.0
85,2015-05-20,vic.vn,27242.0,27827.0,27242.0,27535.0,1060000.0,2.0,-175.08134405444798,28985.8549246119,27136.1450753881,46.41448539251008,-44.24903703021682,22.34853321844643,27858.333333333332,28294.8,12.880000114440918,0.0
86,2015-05-21,vic.vn,27476.0,27769.0,27418.0,27593.0,662540.0,3.0,-170.3665997186945,28934.05573239557,27094.344267604432,46.88544528311367,-40.62392402732104,22.34853321844644,27879.766666666666,28267.516666666666,12.109999656677246,0.0
87,2015-05-22,vic.vn,27535.0,28353.0,27418.0,28353.0,1810000.0,4.0,-104.15945909751827,28926.098937774594,27096.401062225406,52.53970560442989,19.691751511458744,11.656005102176493,27930.433333333334,28248.033333333333,12.130000114440918,0.0
88,2015-05-26,vic.vn,28119.0,28529.0,28119.0,28236.0,1070000.0,1.0,-29.043553766685363,28884.621486292017,27102.778513707985,51.65032724977676,53.56963751980919,6.651623800451718,28014.2,28199.316666666666,14.0600004196167,0.0
89,2015-05-27,vic.vn,28353.0,28470.0,28119.0,28119.0,1220000.0,2.0,-9.82958892868919,28830.493071549194,27115.906928450808,50.75973007492703,39.463153904304974,6.651623800451727,28053.166666666668,28181.766666666666,13.270000457763672,0.0
90,2015-05-28,vic.vn,28061.0,28178.0,27944.0,27944.0,1070000.0,3.0,-8.614774303085142,28760.34089579489,27127.559104205113,49.44065978930019,-6.254058621035212,9.25133726440766,28059.0,28165.2,13.3100004196167,0.0
91,2015-05-29,vic.vn,27944.0,28119.0,27769.0,27769.0,1060000.0,4.0,-21.516273239732982,28700.7648381198,27122.835161880197,48.14635864063212,-32.33119419642863,11.792585356316852,28037.566666666666,28141.816666666666,13.84000015258789,0.0
92,2015-06-01,vic.vn,28119.0,28762.0,28061.0,28470.0,2120000.0,0.0,24.509118264872086,28752.59218474078,27106.107815259216,53.22099877477025,76.38845210390625,1.0381324333836353,28059.0,28109.666666666668,13.970000267028809,0.0
93,2015-06-02,vic.vn,28529.0,28587.0,28119.0,28119.0,715170.0,1.0,32.30420978938855,28688.483996450246,27129.21600354975,50.6532886551957,42.05796050696646,1.0381324333836275,28070.666666666668,28076.533333333333,14.239999771118164,0.0
94,2015-06-03,vic.vn,28061.0,28412.0,28061.0,28236.0,1310000.0,2.0,47.372004214583285,28702.684530972892,27126.71546902711,51.46081638015929,32.51686526700651,1.9486585285113698,28074.566666666666,28050.216666666667,13.65999984741211,0.0
95,2015-06-04,vic.vn,28353.0,28646.0,28353.0,28529.0,2190000.0,3.0,81.99985543619914,28725.631355810467,27115.468644189532,53.43489667502863,87.83662073313552,1.8214365952253648,28074.566666666666,28039.5,14.710000038146973,0.0
96,2015-06-05,vic.vn,28529.0,28762.0,28412.0,28529.0,1070000.0,4.0,108.1952533031872,28774.391490599537,27096.008509400464,53.43489667502865,98.22529623076518,3.6486694582109,28078.466666666667,28030.733333333334,14.210000038146973,0.0
97,2015-06-08,vic.vn,28529.0,28938.0,28529.0,28646.0,1010000.0,0.0,136.8152203466052,28860.92860220446,27067.97139779554,54.230349983230504,120.89662999825428,6.383360128896831,28088.233333333334,28023.916666666668,15.289999961853027,0.0
98,2015-06-09,vic.vn,28762.0,28821.0,28587.0,28646.0,763290.0,1.0,157.67892587794995,28949.21827487829,27067.381725121708,54.2303499832305,113.12275295326214,6.38336012889682,28096.033333333333,28021.0,14.470000267028809,0.0
99,2015-06-10,vic.vn,28646.0,28704.0,28353.0,28412.0,815270.0,2.0,153.56764307199046,28990.833961188397,27090.066038811605,52.31751401273229,75.80609209296739,2.254020638803694,28092.133333333335,28011.266666666666,13.220000267028809,0.0
100,2015-06-11,vic.vn,28412.0,28762.0,28412.0,28762.0,903230.0,3.0,176.5079822493717,29082.089188197016,27104.010811802982,54.78520800515108,104.42833316314339,3.2172731133561325,28099.9,28007.366666666665,12.850000381469727,0.0
101,2015-06-12,vic.vn,28879.0,30399.0,28821.0,30399.0,5130000.0,4.0,323.0189067146566,29627.56527879675,26850.834721203253,63.83977072422676,296.62419154454335,24.84237728859989,28166.133333333335,28034.65,13.779999732971191,0.0
102,2015-06-15,vic.vn,30399.0,30399.0,29230.0,29522.0,1450000.0,0.0,364.1834816871269,29748.05191392604,26975.848086073962,57.46235754461617,241.55113077240426,24.842377288599888,28212.9,28046.333333333332,15.390000343322754,0.0
103,2015-06-16,vic.vn,29522.0,29815.0,29172.0,29522.0,1270000.0,1.0,392.2844200995969,29849.196706090876,27102.703293909126,57.46235754461617,185.13080707107883,23.79359736510691,28246.0,28058.016666666666,14.8100004196167,0.0
104,2015-06-17,vic.vn,29522.0,30107.0,29113.0,29522.0,1120000.0,2.0,409.8301155708141,29949.42220401932,27201.17779598068,57.46235754461617,172.52921820038662,26.988035514246207,28292.766666666666,28071.65,14.5,0.0
105,2015-06-18,vic.vn,29522.0,29815.0,29522.0,29522.0,1170000.0,3.0,418.906115912323,30026.21876360399,27317.28123639601,57.46235754461617,155.28733026790167,26.988035514246207,28329.766666666666,28090.15,13.1899995803833,0.0
106,2015-06-19,vic.vn,29815.0,30107.0,29522.0,29815.0,1620000.0,4.0,444.6115621837962,30182.15951506808,27307.540484931917,59.02837806043956,157.24857955243039,30.122662618874223,28382.4,28116.466666666667,13.960000038146973,0.0
107,2015-06-22,vic.vn,30107.0,30399.0,29815.0,30107.0,911270.0,0.0,482.9733912081938,30374.16180240201,27308.43819759799,60.52656976088723,167.02534591746561,33.09418478496055,28450.6,28147.65,12.739999771118164,0.0
108,2015-06-23,vic.vn,30107.0,30692.0,29815.0,30399.0,2320000.0,1.0,530.8143111767786,30602.964467652713,27295.93553234729,61.96532588923221,165.58099234808378,35.9226771476017,28538.266666666666,28184.666666666668,12.109999656677246,0.0
109,2015-06-24,vic.vn,30107.0,30692.0,30107.0,30692.0,1330000.0,2.0,585.6167098333244,30855.31484055071,27300.885159449288,63.35189606469974,162.88291754847236,35.92267714760172,28635.7,28233.383333333335,13.260000228881836,0.0
110,2015-06-25,vic.vn,30399.0,30984.0,30107.0,30692.0,1860000.0,3.0,621.8791305941122,31047.59715899567,27383.40284100433,63.35189606469974,151.46687127640374,38.68710165663823,28735.1,28286.0,14.010000228881836,0.0
111,2015-06-26,vic.vn,30399.0,30692.0,30399.0,30399.0,1760000.0,4.0,619.8326056397273,31118.482875713846,27575.517124286154,60.973154122497554,128.32772719785115,38.68710165663824,28832.533333333333,28338.616666666665,14.020000457763672,0.0
112,2015-06-29,vic.vn,30962.0,31844.0,30962.0,31403.0,2400000.0,0.0,691.2467432522099,31436.740460282832,27550.55953971717,65.55744738809524,175.07557402743325,48.1341845803529,28977.066666666666,28404.066666666666,18.850000381469727,0.0
113,2015-06-30,vic.vn,31256.0,32506.0,31256.0,31991.0,4660000.0,1.0,786.2209363699403,31816.325794057633,27558.174205942367,67.84575362530455,188.44574955802608,52.48623661188485,29135.366666666665,28489.05,18.229999542236328,0.0
114,2015-07-01,vic.vn,32359.0,32359.0,31623.0,31918.0,1080000.0,2.0,845.8481305785645,32106.18617908975,27636.513820910248,67.27174253669766,172.75293896547856,52.48623661188485,29281.466666666667,28569.9,16.09000015258789,0.0
115,2015-07-02,vic.vn,32138.0,32285.0,31991.0,32285.0,1520000.0,3.0,912.1985746360006,32445.173626741467,27673.126373258536,68.65112905212912,170.29581625911064,52.48623661188485,29437.866666666665,28658.816666666666,16.790000915527344,0.0
