,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
103,2022-11-30,vic.vn,69500.0,70200.0,68000.0,69600.0,3230000.0,2.0,2648.1415375739816,70957.64350649167,48482.35649350833,62.28700354705644,173.2719370860927,20.71480052280462,58470.0,59520.0,20.579999923706055,0.03711936095193651
104,2022-12-01,vic.vn,69400.0,69600.0,66000.0,66000.0,3200000.0,3.0,2641.659077795368,71615.91463970818,48914.08536029182,56.56997903912719,125.92663294199993,14.06377286835349,58716.666666666664,59571.666666666664,19.84000015258789,6.230191900091057
105,2022-12-02,vic.vn,65100.0,68800.0,65100.0,68800.0,3590000.0,4.0,2829.8376739483574,72586.35151334672,49393.648486653285,59.556721375831174,118.46298873277374,11.211355083017125,59116.666666666664,59645.0,19.059999465942383,4.507495493936475
106,2022-12-05,vic.vn,68800.0,70000.0,68000.0,68100.0,2300000.0,0.0,2889.1817287810554,73158.07758908074,50291.92241091926,58.515973768446145,121.54696132596685,14.171802742631149,59503.333333333336,59713.333333333336,20.75,0.19307512150433695
107,2022-12-06,vic.vn,68100.0,68500.0,65000.0,66600.0,1800000.0,1.0,2783.0930910712777,73294.7358133033,51485.264186696695,56.333747601826616,88.60566388372673,5.108219954104319,59853.333333333336,59755.0,22.170000076293945,1.013342045635367
108,2022-12-07,vic.vn,69200.0,71200.0,68500.0,71200.0,9420000.0,2.0,3035.210618893281,74041.44116629282,52488.55883370718,60.95329610095994,122.57891920813273,11.639033310881805,60400.0,59885.0,22.68000030517578,11.471287661754742
109,2022-12-08,vic.vn,74400.0,74500.0,69900.0,69900.0,5600000.0,3.0,3094.4455980257117,74120.4997509216,54099.500249078395,59.1246446649493,126.05633802816892,18.71255342634552,60896.666666666664,59985.0,22.290000915527344,0.6691095071280173
110,2022-12-09,vic.vn,70500.0,71700.0,67800.0,67800.0,2660000.0,4.0,2938.0690648898453,73779.33154826099,55790.668451739,56.30199660717964,92.05490044461625,12.769685023406177,61300.0,60073.333333333336,22.829999923706055,1.8728184890176405
111,2022-12-12,vic.vn,67800.0,68000.0,63100.0,63100.0,2850000.0,0.0,2407.140794599465,72977.68258213204,57402.31741786796,50.69819785999719,38.42121815703956,1.0567287287663298,61556.666666666664,60076.666666666664,25.0,10.2459792042714
112,2022-12-13,vic.vn,63900.0,64000.0,60100.0,61600.0,2860000.0,1.0,1844.0814284790904,72421.2329741223,58418.76702587771,49.08522817308834,2.4177355243207503,5.429279659721579,61763.333333333336,60038.333333333336,22.549999237060547,1.0639369029467682
113,2022-12-14,vic.vn,62500.0,63700.0,60300.0,60800.0,2900000.0,2.0,1318.105213672774,72382.8948914503,58497.105108549695,48.23848955203153,-4.195784167716795,5.42927965972158,61943.333333333336,60000.0,21.139999389648438,0.2772379197265367
114,2022-12-15,vic.vn,61100.0,61600.0,60300.0,60600.0,2310000.0,3.0,875.0400286971926,72507.63553818106,57972.36446181895,48.02423882196138,-17.370653602580912,5.42927965972158,62126.666666666664,59955.0,22.829999923706055,0.003990159205678271
115,2022-12-16,vic.vn,60600.0,60800.0,58400.0,58400.0,3280000.0,4.0,342.4386441300303,72760.04808962355,56999.95191037645,45.71381315458504,-43.45393509884369,9.501719832488705,62263.333333333336,59885.0,22.6200008392334,2.646594988308448
116,2022-12-19,vic.vn,59000.0,59400.0,56500.0,56500.0,2870000.0,0.0,-230.31102918191027,73229.9129086313,55780.087091368696,43.8299195947161,-72.1518580429473,13.3612415821454,62366.666666666664,59793.333333333336,22.420000076293945,2.0536010540179226
117,2022-12-20,vic.vn,56500.0,57800.0,55100.0,55900.0,2089999.9999999998,1.0,-724.2851489655441,73676.16738547491,54823.83261452509,43.247692040650485,-94.55958549222805,16.089023422470195,62453.333333333336,59708.333333333336,21.479999542236328,0.15236340079517469
118,2022-12-21,vic.vn,56600.0,57000.0,54800.0,54900.0,2480000.0,2.0,-1182.8200274402916,74141.95050583426,53878.04949416573,42.27936394636821,-107.91318300819188,16.670606964579132,62493.333333333336,59665.0,20.06999969482422,0.5377565386782599
119,2022-12-22,vic.vn,56000.0,57000.0,55000.0,55000.0,2430000.0,3.0,-1520.6143621149167,74547.92561235734,52872.07438764266,42.41274962294829,-109.97327816567551,16.670606964579136,62560.0,59671.666666666664,21.969999313354492,0.03871387394441691
120,2022-12-23,vic.vn,55300.0,55900.0,53900.0,55100.0,1870000.0,4.0,-1759.9618965509871,74690.42454208544,51739.57545791456,42.55008762189978,-122.44826986611021,18.876863505606583,62586.666666666664,59673.333333333336,20.8700008392334,0.039335735303049235
121,2022-12-27,vic.vn,52900.0,54800.0,52100.0,53400.0,1840000.0,1.0,-2307.7806972418475,74353.12980333072,49266.87019666928,41.0727728271658,-139.76755937342088,22.382259652218707,62396.666666666664,59570.0,21.649999618530273,1.793003743820718
122,2022-12-28,vic.vn,53500.0,53500.0,52100.0,53500.0,2089999.9999999998,2.0,-2434.001965188014,73509.56337755157,48500.436622448426,41.21821733834798,-136.0789980732177,22.382259652218707,62166.666666666664,59461.666666666664,22.139999389648438,0.042548420718820486
123,2022-12-29,vic.vn,53200.0,54000.0,52500.0,53600.0,2140000.0,3.0,-2497.1781498730415,73075.03338720855,47694.96661279145,41.36792356436631,-119.35166250094677,20.789415521229607,61800.0,59353.333333333336,21.440000534057617,0.03999147203122354
124,2022-12-30,vic.vn,53800.0,53900.0,53000.0,53800.0,2460000.0,4.0,-2502.2628740579166,71999.85256472618,47270.14743527382,41.67525234337572,-107.6449912126538,20.7894155212296,61406.666666666664,59246.666666666664,21.670000076293945,0.08266822261080874
125,2023-01-03,vic.vn,53800.0,56800.0,53400.0,56800.0,2009999.9999999998,1.0,-2238.4145767775917,70823.80789361676,47316.19210638324,46.062323754253896,-74.60625674217908,11.760844975711288,61166.666666666664,59190.0,22.899999618530273,7.48678603616144
126,2023-01-04,vic.vn,56900.0,57100.0,55900.0,56000.0,1930000.0,2.0,-2070.004491138847,69810.15621243467,47269.84378756533,45.12596911590094,-61.86698176907491,10.873962246713903,61000.0,59123.333333333336,22.010000228881836,0.3153055422912605
127,2023-01-05,vic.vn,56100.0,56900.0,55800.0,56200.0,1640000.0,3.0,-1898.5150566225857,67384.71345668218,48195.286543317816,45.41294634765126,-58.92597570006309,11.117180600823316,60883.333333333336,59060.0,22.459999084472656,0.06874654027635001
128,2023-01-06,vic.vn,56000.0,56100.0,54900.0,56100.0,1950000.0,4.0,-1750.4989463135717,64831.82078372411,49368.17921627589,45.29043387058635,-62.22559271972535,13.319493152216324,60720.0,58988.333333333336,21.1299991607666,0.00027273951098279767
129,2023-01-09,vic.vn,56200.0,56200.0,55000.0,55000.0,1200000.0,0.0,-1702.332490130575,62366.071808789326,50553.928191210674,43.94149758335852,-61.75818958695997,12.997674371983273,60386.666666666664,58910.0,21.969999313354492,0.6751600838379839
130,2023-01-10,vic.vn,55000.0,55000.0,53600.0,54500.0,1740000.0,1.0,-1685.0814775640465,61092.59762739368,50967.40237260632,43.33459322437442,-69.6924439275188,16.434709575886238,60036.666666666664,58885.0,20.579999923706055,0.10752196805475477
131,2023-01-11,vic.vn,54500.0,55500.0,54100.0,55100.0,1090000.0,2.0,-1604.4992713929678,60045.00970166849,51364.99029833151,44.28977238399135,-59.9510603588907,14.759736286631572,59560.0,58830.0,21.09000015258789,0.3788552444290724
132,2023-01-12,vic.vn,55500.0,55500.0,54500.0,55000.0,1070000.0,3.0,-1531.0573802743966,59037.313886839096,51792.686113160904,44.161426505307595,-55.8008831794461,14.759736286631586,59073.333333333336,58771.666666666664,18.829999923706055,5.6914722803902374e-05
133,2023-01-13,vic.vn,55000.0,55300.0,54400.0,55000.0,1220000.0,4.0,-1456.069489736772,57812.213791287744,52457.786208712256,44.16142650530759,-54.243547975438126,15.02138078122926,58706.666666666664,58711.666666666664,18.350000381469727,0.009872777843981074
134,2023-01-17,vic.vn,53500.0,55200.0,53500.0,55200.0,1370000.0,1.0,-1302.3231635663979,56964.303941604565,52815.696058395435,44.59579803180656,-52.92333437924897,16.892385149374004,57810.0,58656.666666666664,19.360000610351562,0.07275843921977684
135,2023-01-18,vic.vn,55400.0,56700.0,55000.0,56700.0,1650000.0,2.0,-1093.89798686633,57114.249841128985,52745.750158871015,47.17629092459245,-26.28749183916434,11.422619577772881,57480.0,58666.666666666664,20.34000015258789,1.899101932106854
136,2023-01-19,vic.vn,56300.0,57400.0,56000.0,57400.0,2340000.0,3.0,-862.295378490322,57502.318618632125,52607.681381367875,48.33790539029076,-5.670385952076082,8.961206885439722,57020.0,58710.0,20.520000457763672,0.44610511355643945
137,2023-01-27,vic.vn,57800.0,59300.0,57600.0,59200.0,2200000.0,4.0,-527.4238718881461,58334.218998899974,52195.781001100026,51.19295311499055,48.609936276997566,2.5972723481895965,56663.333333333336,58780.0,18.510000228881836,2.4359940119854633
138,2023-01-30,vic.vn,59500.0,59500.0,57500.0,57700.0,1120000.0,0.0,-378.7077470928416,58649.45443726919,52140.54556273081,48.864963946621295,56.953179594689004,1.9488829252420496,56326.666666666664,58813.333333333336,19.940000534057617,1.2516529155996696
139,2023-01-31,vic.vn,58100.0,58500.0,56500.0,57100.0,1380000.0,1.0,-305.73975476497435,58720.64811202182,52489.35188797818,47.962447025803336,44.05231984205334,5.0525606877995175,56126.666666666664,58841.666666666664,19.399999618530273,0.16150037681745583
140,2023-02-01,vic.vn,57600.0,57600.0,54800.0,55200.0,1850000.0,2.0,-396.65383764468424,58641.880598736265,52748.119401263735,45.226092025262744,-4.602235371465901,10.059273144525672,55913.333333333336,58838.333333333336,17.8700008392334,2.236647712570932
141,2023-02-02,vic.vn,55200.0,56100.0,55100.0,55800.0,1330000.0,3.0,-415.499300440526,58569.786414323,53050.213585677,46.22827264816039,-5.47345374931574,10.059273144525676,55746.666666666664,58845.0,18.729999542236328,0.39461201988022687
142,2023-02-03,vic.vn,56000.0,56000.0,55000.0,56000.0,1200000.0,4.0,-409.57481345219276,58486.395488727634,53373.604511272366,46.56540219792432,3.4965034965034074,10.356839718257934,55593.333333333336,58860.0,18.329999923706055,0.07651413728477058
143,2023-02-06,vic.vn,55300.0,56000.0,54300.0,56000.0,1420000.0,0.0,-400.26560212569893,58391.61758438908,53688.38241561092,46.56540219792432,-2.9436501261562835,12.454253411308573,55513.333333333336,58888.333333333336,19.43000030517578,0.010350597094114778
144,2023-02-07,vic.vn,56000.0,56000.0,53600.0,55000.0,1650000.0,1.0,-468.1827088969512,58316.87668948089,53583.12331051911,45.05395738472061,-34.61875547765158,14.523149640265032,55463.333333333336,58915.0,18.65999984741211,0.5699048880395877
145,2023-02-08,vic.vn,54600.0,54600.0,53000.0,54400.0,2150000.0,2.0,-563.9219497132071,58335.85097941497,53404.14902058503,44.16419556150492,-84.750607403173,16.27752367010844,55413.333333333336,58933.333333333336,19.6299991607666,0.1783000812236082
146,2023-02-09,vic.vn,53500.0,54500.0,52400.0,54200.0,3010000.0,3.0,-648.459281410127,58339.53815224444,53200.46184775556,43.86547462740803,-95.82477754962349,18.018185719751216,55390.0,58941.666666666664,20.709999084472656,0.0053352342349889
147,2023-02-10,vic.vn,53500.0,54300.0,52600.0,54000.0,1700000.0,4.0,-723.2568001879408,58346.92782195115,52983.07217804885,43.56067586408379,-92.6858354312968,18.018185719751223,55356.666666666664,58958.333333333336,20.530000686645508,0.006249519447334468
148,2023-02-13,vic.vn,53100.0,53600.0,52500.0,53400.0,1410000.0,0.0,-821.4798499405006,58440.29978148629,52729.70021851371,42.641150334383084,-111.35646687697191,18.321070670248012,55300.0,58943.333333333336,20.34000015258789,0.18983342245734883
149,2023-02-14,vic.vn,53100.0,53100.0,50800.0,52900.0,3120000.0,1.0,-928.9596769552954,58570.2380348966,52439.7619651034,41.87905713140369,-155.25253760547864,23.304219082128537,55300.0,58908.333333333336,18.90999984741211,0.12319163347884775
150,2023-02-15,vic.vn,52700.0,52900.0,50900.0,52900.0,3350000.0,2.0,-1002.5810835685334,58672.01725740249,52117.98274259751,41.87905713140369,-150.2550717760114,23.304219082128522,55283.333333333336,58840.0,18.229999542236328,0.010473964075167359
151,2023-02-16,vic.vn,53000.0,53700.0,51400.0,53400.0,3240000.0,3.0,-1008.9502074556076,58708.66282480621,51921.33717519379,42.96982021340745,-117.28249321213531,19.628715877160204,55280.0,58723.333333333336,20.170000076293945,0.3093062108734814
152,2023-02-17,vic.vn,53400.0,53500.0,52200.0,53500.0,1870000.0,4.0,-994.4650457437165,58727.96426829358,51752.03573170642,43.19040356740799,-103.58565737051833,19.628715877160204,55276.666666666664,58538.333333333336,20.020000457763672,0.03674244324063702
153,2023-02-21,vic.vn,54200.0,54700.0,53700.0,54300.0,1500000.0,1.0,-842.1664047517188,58703.65259079686,51616.34740920314,44.96717244655223,-40.83204930662515,12.877323375695035,55203.333333333336,58185.0,22.8700008392334,0.6752037058324385
154,2023-02-22,vic.vn,53500.0,53600.0,52400.0,53000.0,2560000.0,2.0,-872.2207383265777,58566.14407807938,51383.85592192062,42.666432301553414,-99.97057958222986,17.210740745577116,55103.333333333336,58051.666666666664,22.290000915527344,1.1057797931647824
155,2023-02-23,vic.vn,52800.0,53100.0,51100.0,53000.0,2390000.0,3.0,-885.8277433971816,58258.667251691775,51251.332748308225,42.66643230155341,-121.53493699885435,21.262150027737707,54996.666666666664,57940.0,21.139999389648438,0.01093635836394391
156,2023-02-24,vic.vn,52100.0,52900.0,51700.0,52900.0,2210000.0,4.0,-894.3708072741792,57342.19517644086,51537.80482355914,42.48748047729857,-107.81911338828243,21.262150027737707,54890.0,57805.0,21.670000076293945,7.3892701992600075e-06
157,2023-02-27,vic.vn,52000.0,52500.0,51400.0,52500.0,1390000.0,0.0,-922.7806629353727,56767.09347176141,51592.90652823859,41.76267517937568,-116.32149372250257,22.202355952127533,54806.666666666664,57596.666666666664,20.950000762939453,0.0806157558896148
158,2023-02-28,vic.vn,52500.0,53000.0,52000.0,52600.0,912500.0,1.0,-926.5458699299197,56237.63467350413,51672.36532649587,42.01848264973159,-90.32357790601799,19.737221483575958,54743.333333333336,57390.0,20.700000762939453,0.03207671340000615
159,2023-03-01,vic.vn,52000.0,53300.0,51600.0,52700.0,794700.0,2.0,-910.959683160072,56099.337951230256,51560.662048769744,42.28075692157547,-84.29387591460343,21.05516858978155,54663.333333333336,57111.666666666664,20.579999923706055,0.0306061276490182
160,2023-03-02,vic.vn,52500.0,53300.0,52300.0,52800.0,769300.0,3.0,-880.3897683613468,55792.220084238965,51567.779915761035,42.54958987525695,-67.87687450670856,21.05516858978155,54590.0,56831.666666666664,19.59000015258789,0.028757977788688417
161,2023-03-03,vic.vn,52800.0,53000.0,52200.0,52700.0,785900.0,4.0,-854.3832565576595,55363.213931582104,51666.786068417896,42.34556035072258,-70.86614173228361,21.400463596190768,54513.333333333336,56610.0,18.489999771118164,0.0003188041313763811
162,2023-03-06,vic.vn,52700.0,53300.0,52100.0,52600.0,1570000.0,0.0,-832.2484309957072,54818.23489392689,51871.76510607311,42.13654421682707,-65.37438236412001,19.774630546612705,54440.0,56340.0,18.610000610351562,0.0001728533752466184
163,2023-03-07,vic.vn,53000.0,53200.0,52400.0,52700.0,1440000.0,1.0,-797.4448106153068,54505.02321962331,51954.97678037669,42.43050379267057,-57.82792665726401,19.774630546612684,54356.666666666664,56083.333333333336,19.59000015258789,0.030144252677824758
164,2023-03-08,vic.vn,52200.0,53300.0,52200.0,53000.0,831900.0,2.0,-737.1577027888925,54312.388823293746,52007.611176706254,43.324069341631436,-52.323025062289304,20.533894507821245,54233.333333333336,55856.666666666664,19.110000610351562,0.1307906479580224
165,2023-03-09,vic.vn,53000.0,53600.0,52600.0,53000.0,1040000.0,3.0,-681.5235561694717,54144.282680044955,52055.717319955045,43.324069341631436,-38.99502747971751,18.789385516121364,54086.666666666664,55553.333333333336,22.610000610351562,0.005815065252571864
166,2023-03-10,vic.vn,53000.0,53300.0,52500.0,53100.0,899800.0,4.0,-622.1916913688547,54009.711309382554,52100.288690617446,43.63614502855237,-40.18181818181843,19.192674868914157,53883.333333333336,55273.333333333336,24.799999237060547,0.028666319207443936
167,2023-03-13,vic.vn,53100.0,53400.0,52500.0,53300.0,996800.0,0.0,-552.6616925493508,53998.12835021082,52101.87164978918,44.27103071810945,-29.72550135115916,18.58348673902758,53736.666666666664,55031.666666666664,26.520000457763672,0.06936972815695913
168,2023-03-14,vic.vn,53200.0,53200.0,52600.0,53000.0,1020000.0,1.0,-515.8201072343581,54000.84965982961,52109.15034017039,43.510522926171646,-33.91959798994963,18.583486739027595,53600.0,54863.333333333336,23.729999542236328,0.043967390758277276
169,2023-03-15,vic.vn,53000.0,54000.0,53000.0,54000.0,1180000.0,2.0,-401.3052457227968,54141.911868967276,52078.088131032724,46.669604505885964,30.22598870056477,13.61226006480925,53560.0,54736.666666666664,26.139999389648438,1.0171092794257295
170,2023-03-16,vic.vn,54000.0,55700.0,53000.0,53300.0,3160000.0,3.0,-362.8528015673219,54131.952569011715,52078.047430988285,44.853218306413865,69.75051975051917,4.025712313542937,53476.666666666664,54611.666666666664,22.989999771118164,0.34335805109265677
171,2023-03-17,vic.vn,53900.0,54000.0,52400.0,53200.0,3120000.0,4.0,-336.5683760715183,54101.30452493681,52078.69547506319,44.59670960209826,3.071253071253409,6.894112683220954,53383.333333333336,54488.333333333336,25.510000228881836,0.0006355440123454002
172,2023-03-20,vic.vn,53000.0,53200.0,51400.0,52800.0,3360000.0,0.0,-344.04846007256856,53923.82964842876,52126.17035157124,43.56576091728994,-78.11158798283276,11.456713926491895,53276.666666666664,54395.0,24.149999618530273,0.09481484118675096
173,2023-03-21,vic.vn,52800.0,53400.0,51600.0,52800.0,1770000.0,1.0,-345.9881445739884,53622.77899714533,52277.22100285467,43.565760917289936,-57.96632124352285,10.338013549205204,53203.333333333336,54333.333333333336,21.3799991607666,0.004902555082796144
174,2023-03-22,vic.vn,52600.0,52900.0,52100.0,52800.0,1800000.0,2.0,-343.5649555699929,53615.589411317334,52264.410588682666,43.56576091728994,-54.55801104972348,10.338013549205211,53150.0,54281.666666666664,22.260000228881836,0.004902555082796144
175,2023-03-23,vic.vn,52200.0,52800.0,52100.0,52800.0,2069999.9999999998,3.0,-337.7511755176238,53607.76723224508,52252.23276775492,43.56576091728994,-56.277056277056936,10.338013549205213,53103.333333333336,54246.666666666664,22.610000610351562,0.004729243304394797
176,2023-03-24,vic.vn,52800.0,53700.0,52500.0,53300.0,830700.0,4.0,-289.4611635048859,53647.363455829305,52252.636544170695,45.37351974362378,45.60874481718825,5.083593941523579,53080.0,54218.333333333336,21.739999771118164,0.29284615416479975
177,2023-03-27,vic.vn,53300.0,53800.0,52800.0,53300.0,702000.0,0.0,-248.32840579114418,53670.247632967395,52309.752367032605,45.37351974362378,66.61704503163432,4.511530039616347,53076.666666666664,54188.333333333336,20.600000381469727,0.004303764323365205
178,2023-03-28,vic.vn,53300.0,53600.0,53200.0,53400.0,782500.0,1.0,-205.29472489529144,53707.76723224502,52352.23276775498,45.74549166532471,77.35426008968624,4.511530039616356,53093.333333333336,54196.666666666664,19.969999313354492,0.026383789113291308
179,2023-03-29,vic.vn,53500.0,53600.0,52900.0,53500.0,585700.0,2.0,-161.2621290379102,53760.0800869234,52379.9199130766,46.12499666931141,61.107938320960386,6.151755496543402,53113.333333333336,54198.333333333336,19.1200008392334,0.026121822252610602
180,2023-03-30,vic.vn,53500.0,54900.0,53400.0,53700.0,993600.0,3.0,-108.97149548539164,53847.04831595632,52382.95168404368,46.89356428540186,155.49315549315574,1.4376704463028562,53123.333333333336,54201.666666666664,19.020000457763672,0.06399128966312666
181,2023-03-31,vic.vn,53600.0,55200.0,53600.0,55000.0,2620000.0,4.0,36.942493713708245,54321.78752514044,52138.21247485956,51.541902736984575,212.96296296296353,3.0917023064852263,53173.333333333336,54225.0,18.700000762939453,1.6314633226763173
182,2023-04-03,vic.vn,55900.0,58800.0,55600.0,58000.0,4850000.0,0.0,390.1578129584159,55864.65197173294,51135.34802826706,59.91735263333966,456.4497041420121,19.799349782155563,53303.333333333336,54295.0,18.549999237060547,7.740600640713184
183,2023-04-04,vic.vn,58500.0,58700.0,56800.0,56800.0,1870000.0,1.0,566.7207233301087,56456.82236269738,50953.17763730262,55.91811200784403,357.0676619772233,19.799349782155556,53386.666666666664,54295.0,19.0,0.9383141007672158
184,2023-04-05,vic.vn,56700.0,56700.0,55000.0,55500.0,1970000.0,2.0,594.8914283412014,56672.6081426541,50987.3918573459,52.0264553312075,177.44096466253617,9.681158497729376,53470.0,54286.666666666664,19.079999923706055,1.1446966506808738
185,2023-04-06,vic.vn,56400.0,56400.0,54500.0,54500.0,2060000.0,3.0,530.4110242519819,56734.52478808148,51075.47521191852,49.29636616625242,116.53432975245269,7.082275242309899,53520.0,54258.333333333336,18.399999618530273,0.6764433444334507
186,2023-04-10,vic.vn,54500.0,54600.0,53300.0,53800.0,2150000.0,0.0,362.13209124129935,56790.08967939155,51199.91032060845,47.44039002206798,21.799844840962297,1.1166223873605612,53613.333333333336,54210.0,18.969999313354492,0.3153477470838797
187,2023-04-11,vic.vn,53700.0,53700.0,52800.0,53600.0,1850000.0,1.0,260.7743524320831,56787.81702159019,51262.18297840981,46.91581815178664,-17.72151898734193,1.3275146038124115,53646.666666666664,54195.0,19.100000381469727,0.012569573600008635
188,2023-04-12,vic.vn,53300.0,53500.0,52600.0,53100.0,3650000.0,2.0,138.50519122905098,56773.67707135221,51186.32292864779,45.611468379636605,-40.86538461538491,2.304661996493806,53660.0,54161.666666666664,19.09000015258789,0.1506971809484503
189,2023-04-13,vic.vn,53100.0,53500.0,52700.0,53000.0,1920000.0,3.0,33.154649645715836,56777.21021899878,51152.78978100122,45.350606198326325,-41.77419354838748,2.3046619964938,53666.666666666664,54128.333333333336,17.799999237060547,0.0004141123399714353
190,2023-04-14,vic.vn,53200.0,53500.0,52700.0,52900.0,1660000.0,4.0,-57.73998720329109,56782.51794253603,51117.48205746397,45.083870270932124,-45.6026058631914,2.3046619964937993,53673.333333333336,54093.333333333336,17.06999969482422,0.0004563892791865227
191,2023-04-17,vic.vn,52900.0,53000.0,52400.0,52900.0,1760000.0,0.0,-128.29572847013333,56779.31174663085,51130.68825336915,45.083870270932124,-65.55102040816348,3.8852371059137676,53683.333333333336,54061.666666666664,16.950000762939453,0.005253901957779525
192,2023-04-18,vic.vn,52900.0,52900.0,52400.0,52800.0,1760000.0,1.0,-190.08959153139585,56779.31174663085,51130.68825336915,44.80187545314866,-70.17114914425395,3.8852371059137645,53686.666666666664,54021.666666666664,16.829999923706055,0.0003890492557329383
193,2023-04-19,vic.vn,52600.0,52700.0,52300.0,52600.0,1750000.0,2.0,-252.29173961036577,56787.88585772481,51102.11414227519,44.22949451204433,-81.06796116504823,4.43675227061102,53673.333333333336,53953.333333333336,16.459999084472656,0.012636484991411127
194,2023-04-20,vic.vn,52500.0,52700.0,52200.0,52600.0,1220000.0,3.0,-298.15049677070056,56796.192243223675,51073.807756776325,44.22949451204433,-81.00558659217836,5.0006640750626135,53660.0,53873.333333333336,17.170000076293945,0.005896305064710518
195,2023-04-21,vic.vn,52600.0,52700.0,52100.0,52700.0,1700000.0,4.0,-322.7047880299797,56806.524100419454,51003.475899580546,44.608156150613134,-79.00552486187829,5.577060209423575,53646.666666666664,53765.0,16.770000457763672,0.029522682753853877
196,2023-04-24,vic.vn,52700.0,52700.0,52200.0,52600.0,1500000.0,0.0,-346.2421411473042,56818.7553128038,50921.2446871962,44.29702425255495,-76.63551401869168,5.577060209423583,53623.333333333336,53680.0,16.889999389648438,0.00027138169501036833
197,2023-04-25,vic.vn,52800.0,52800.0,51800.0,52500.0,2720000.0,1.0,-368.71451591276127,56830.87144734211,50819.12855265789,43.97969817212376,-83.55111452728687,7.96734123368667,53606.666666666664,53603.333333333336,18.760000228881836,0.00042410344137701496
198,2023-04-26,vic.vn,52400.0,52400.0,51700.0,51900.0,1840000.0,2.0,-429.98245037672314,56870.09368281459,50619.90631718541,42.10744484707401,-102.1903266801229,8.565949446576065,53536.666666666664,53548.333333333336,18.84000015258789,0.2428887914512916
199,2023-04-27,vic.vn,51800.0,51800.0,50500.0,50500.0,3600000.0,3.0,-584.7652201091478,57030.98927817763,50139.01072182237,38.183784721487676,-163.37719298245594,15.397050489856301,53443.333333333336,53460.0,17.030000686645508,1.5800200578067245
200,2023-04-28,vic.vn,50600.0,52100.0,50600.0,52100.0,2240000.0,4.0,-571.7344531461276,56879.33898178575,50000.66101821425,44.31804464397349,-112.55319148936175,13.209644278366394,53406.666666666664,53395.0,15.779999732971191,2.714771493838555
201,2023-05-04,vic.vn,52100.0,52100.0,51100.0,51300.0,1500000.0,3.0,-618.8273342646062,55923.34217788248,50286.65782211752,42.1543526035686,-114.50806003335157,13.209644278366403,53356.666666666664,53316.666666666664,20.09000015258789,0.4569212721178725
202,2023-05-05,vic.vn,50900.0,51400.0,50600.0,50700.0,1300000.0,4.0,-696.5345507048478,55227.90791467838,50372.09208532162,40.61586130472233,-142.69497863247844,16.047963456277422,53286.666666666664,53245.0,17.190000534057617,0.24392918853957574
203,2023-05-08,vic.vn,50700.0,50900.0,50500.0,50900.0,1340000.0,0.0,-733.5241413551121,54782.976086167124,50357.023913832876,41.35392454809605,-140.82885648503472,16.61217976747115,53223.333333333336,53186.666666666664,16.979999542236328,0.07398501140359061
204,2023-05-09,vic.vn,50900.0,51000.0,50400.0,50600.0,1110000.0,1.0,-778.0769643277745,54559.03296679628,50190.96703320372,40.57147131577587,-136.82277318640956,16.61217976747115,53150.0,53126.666666666664,17.709999084472656,0.046213926185285616
205,2023-05-10,vic.vn,50800.0,50800.0,50400.0,50600.0,1070000.0,2.0,-804.1160482598862,54286.90389886244,50083.09610113756,40.57147131577587,-128.5946196660486,16.61217976747115,53060.0,53070.0,16.940000534057617,0.0060348358278538555
206,2023-05-11,vic.vn,50700.0,50700.0,50300.0,50500.0,1190000.0,3.0,-823.3305322721135,54106.144769677616,49933.855230322384,40.29947295716749,-122.3053233611969,17.228019237383457,52966.666666666664,53021.666666666664,16.93000030517578,0.000583162990177061
207,2023-05-12,vic.vn,50700.0,51900.0,50500.0,51700.0,2089999.9999999998,4.0,-733.2754353327182,53876.92212960798,49973.07787039202,44.88627301285548,-74.39083427464917,7.38324159902195,52910.0,53001.666666666664,17.030000686645508,1.5559332655103977
208,2023-05-15,vic.vn,54900.0,54900.0,54000.0,54400.0,4520000.0,0.0,-438.9784171000647,54178.87137465638,49801.12862534362,53.247046710465064,70.17543859649128,11.7776738488837,52940.0,53026.666666666664,17.1200008392334,6.969490769677806
209,2023-05-16,vic.vn,54600.0,54800.0,52800.0,52900.0,2620000.0,1.0,-323.05934677989717,54164.59436111416,49805.40563888584,48.97702719022193,27.464676932846338,4.092026450473131,52913.333333333336,53018.333333333336,17.989999771118164,1.6514626263214112
210,2023-05-17,vic.vn,52900.0,53800.0,52500.0,53200.0,2170000.0,2.0,-204.62635041189787,54210.025005824384,49789.974994175616,49.8097622330365,14.422547616426572,2.273367723340505,52853.333333333336,53013.333333333336,16.8700008392334,0.11580766033534967
211,2023-05-18,vic.vn,53600.0,53800.0,53000.0,53200.0,2080000.0,3.0,-109.5050415718797,54254.619328568,49775.380671432,49.8097622330365,33.32504352151201,2.273367723340504,52693.333333333336,52998.333333333336,16.049999237060547,0.004006775994088278
212,2023-05-19,vic.vn,53400.0,53400.0,52100.0,52500.0,1930000.0,4.0,-89.57233474198438,54221.42675822511,49778.57324177489,47.859329439362355,5.68140956490492,3.1586638884629585,52550.0,52968.333333333336,16.809999465942383,0.3284129506102258
