Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
11/08/2014,"40,628","40,360","40,628","40,093",1.17M,0.00%
08/08/2014,"40,628","40,628","41,162","40,360",1.63M,-1.30%
07/08/2014,"41,162","40,895","41,430","40,895",1.18M,-0.65%
06/08/2014,"41,430","40,360","41,964","39,826",3.38M,0.65%
05/08/2014,"41,162","41,697","41,697","40,895",3.54M,-1.28%
04/08/2014,"41,697","40,360","41,964","40,360",1.83M,3.31%
01/08/2014,"40,360","39,559","40,628","39,291",1.19M,2.02%
31/07/2014,"39,559","39,024","39,826","38,757",1.50M,1.37%
30/07/2014,"39,024","39,024","39,291","38,757",620.53K,0.00%
29/07/2014,"39,024","39,024","39,024","38,222",743.73K,1.39%
28/07/2014,"38,489","39,024","39,024","38,489",953.80K,-1.37%
25/07/2014,"39,024","37,955","39,559","37,688",2.49M,3.54%
24/07/2014,"37,688","37,420","37,955","37,153",1.37M,0.72%
23/07/2014,"37,420","37,688","37,688","37,420",280.07K,0.00%
22/07/2014,"37,420","37,688","37,955","37,420",408.16K,-0.71%
21/07/2014,"37,688","37,955","38,489","37,420",1.42M,0.72%
18/07/2014,"37,420","36,886","37,955","36,886",1.46M,1.45%
17/07/2014,"36,886","37,420","37,420","36,886",480.62K,-1.43%
16/07/2014,"37,420","37,688","37,688","37,153",758.70K,0.00%
15/07/2014,"37,420","37,153","37,688","37,153",605.64K,0.72%
14/07/2014,"37,153","37,420","37,688","36,886",513.29K,0.00%
11/07/2014,"37,153","36,886","37,420","36,886",834.42K,0.00%
10/07/2014,"37,153","37,955","37,955","36,886",540.92K,-2.11%
09/07/2014,"37,955","38,222","38,489","37,955",575.56K,-0.70%
08/07/2014,"38,222","40,093","40,093","37,955",2.46M,0.70%
07/07/2014,"37,955","37,955","37,955","37,955",1.24M,6.77%
04/07/2014,"35,549","35,015","35,549","34,747",508.57K,1.53%
03/07/2014,"35,015","34,747","35,015","34,480",371.45K,1.55%
02/07/2014,"34,480","34,480","34,747","34,213",88.61K,0.00%
01/07/2014,"34,480","34,213","34,747","34,213",342.95K,0.78%
30/06/2014,"34,213","33,946","34,213","33,678",399.12K,0.79%
27/06/2014,"33,946","34,480","34,480","33,946",141.53K,-1.55%
26/06/2014,"34,480","34,480","34,747","34,213",310.00K,0.00%
25/06/2014,"34,480","33,946","34,480","33,946",519.85K,1.57%
24/06/2014,"33,946","33,946","34,213","33,678",541.25K,0.00%
23/06/2014,"33,946","33,946","34,213","33,678",542.11K,1.60%
20/06/2014,"33,411","34,213","34,747","33,411",2.25M,-1.58%
19/06/2014,"33,946","34,480","34,480","33,946",420.24K,-2.31%
18/06/2014,"34,747","34,480","34,747","34,213",364.94K,0.77%
17/06/2014,"34,480","34,480","34,747","34,213",257.21K,-0.77%
16/06/2014,"34,747","34,480","34,747","34,480",240.83K,0.77%
13/06/2014,"34,480","34,747","35,015","34,480",288.29K,-0.77%
12/06/2014,"34,747","35,015","35,282","34,747",297.40K,-0.77%
11/06/2014,"35,015","35,015","35,282","35,015",163.59K,0.00%
10/06/2014,"35,015","35,282","35,282","34,747",333.03K,-0.76%
09/06/2014,"35,282","35,015","35,282","34,747",210.73K,1.54%
06/06/2014,"34,747","34,747","35,015","34,747",200.70K,0.00%
05/06/2014,"34,747","34,480","35,015","33,946",176.10K,0.77%
04/06/2014,"34,480","35,817","35,817","34,213",201.58K,-3.73%
03/06/2014,"35,817","36,084","36,084","35,817",277.49K,-0.74%
02/06/2014,"36,084","36,351","36,351","35,817",386.68K,-1.46%
30/05/2014,"36,618","35,817","36,618","35,282",852.77K,2.24%
29/05/2014,"35,817","35,549","36,084","35,549",424.82K,0.75%
28/05/2014,"35,549","35,817","35,817","35,282",261.74K,-0.75%
27/05/2014,"35,817","35,817","35,817","35,549",283.03K,0.00%
26/05/2014,"35,817","35,549","36,084","35,282",629.34K,0.75%
23/05/2014,"35,549","35,549","35,817","35,282",352.50K,0.76%
22/05/2014,"35,282","35,817","36,084","35,282",529.64K,-1.49%
21/05/2014,"35,817","35,817","36,084","35,282",954.20K,0.75%
20/05/2014,"35,549","35,282","35,817","34,747",140.15K,-0.75%
19/05/2014,"35,817","35,282","35,817","35,015",1.22M,3.08%
16/05/2014,"34,747","33,946","35,015","33,946",258.52K,0.77%
15/05/2014,"34,480","34,480","35,015","33,678",470.21K,0.00%
14/05/2014,"34,480","33,144","34,747","33,144",674.52K,3.20%
13/05/2014,"33,411","32,609","33,411","32,609",362.08K,0.00%
12/05/2014,"33,411","33,946","33,946","32,342",890.09K,-2.34%
09/05/2014,"34,213","33,144","34,213","33,144",1.14M,2.40%
08/05/2014,"33,411","33,678","33,678","32,342",2.76M,-3.10%
07/05/2014,"34,480","33,411","34,747","33,411",732.45K,1.57%
06/05/2014,"33,946","33,411","33,946","33,144",1.64M,-0.78%
05/05/2014,"34,213","34,747","34,747","34,213",1.44M,-1.54%
29/04/2014,"34,747","35,015","35,549","34,480",1.10M,-0.77%
28/04/2014,"35,015","35,817","35,817","34,747",847.12K,-2.24%
25/04/2014,"35,817","35,549","36,084","35,549",1.20M,0.00%
24/04/2014,"35,817","35,817","36,084","35,549",598.03K,0.00%
23/04/2014,"35,817","35,549","36,351","35,282",1.46M,1.52%
22/04/2014,"35,282","34,213","35,282","34,213",1.68M,2.33%
21/04/2014,"34,480","34,747","35,015","34,213",720.27K,-0.77%
18/04/2014,"34,747","35,549","35,549","34,480",1.22M,-2.26%
17/04/2014,"35,549","35,549","36,084","35,282",1.63M,0.76%
16/04/2014,"35,282","36,084","36,351","35,015",1.61M,-2.94%
15/04/2014,"36,351","36,351","37,153","36,084",1.23M,-0.73%
14/04/2014,"36,618","36,886","36,886","36,084",1.43M,-0.73%
11/04/2014,"36,886","37,153","37,420","36,618",925.11K,-2.13%
10/04/2014,"37,688","38,489","38,757","37,420",2.48M,-0.70%
08/04/2014,"37,955","38,757","39,024","37,955",1.64M,-2.74%
07/04/2014,"39,024","39,291","39,559","39,024",1.53M,-0.68%
04/04/2014,"39,291","39,291","39,559","39,024",1.54M,0.00%
03/04/2014,"39,291","39,024","39,559","39,024",266.21K,1.38%
02/04/2014,"38,757","38,757","39,024","37,955",1.56M,0.00%
01/04/2014,"38,757","39,291","39,291","38,489",745.45K,-1.36%
31/03/2014,"39,291","40,093","40,093","39,291",431.54K,-0.68%
28/03/2014,"39,559","40,093","40,093","39,559",561.27K,-0.67%
27/03/2014,"39,826","39,826","39,826","38,489",1.07M,1.36%
26/03/2014,"39,291","40,895","40,895","39,024",592.43K,-3.92%
25/03/2014,"40,895","41,430","41,430","40,895",385.32K,-1.92%
24/03/2014,"41,697","41,697","41,964","41,162",446.15K,-0.64%
21/03/2014,"41,964","41,430","41,964","41,162",4.76M,2.61%
20/03/2014,"40,895","41,430","41,697","40,895",794.29K,-1.29%
19/03/2014,"41,430","41,162","41,697","41,162",804.79K,0.00%
18/03/2014,"41,430","41,430","41,697","41,162",2.16M,-1.27%
17/03/2014,"41,964","41,162","41,964","41,162",2.12M,3.29%
14/03/2014,"40,628","41,162","41,162","40,360",602.24K,-1.30%
13/03/2014,"41,162","41,162","41,430","40,895",557.13K,0.00%
12/03/2014,"41,162","40,895","41,697","40,628",983.38K,2.67%
11/03/2014,"40,093","40,360","40,628","39,826",187.66K,-0.66%
10/03/2014,"40,360","40,360","40,628","40,093",209.68K,0.67%
07/03/2014,"40,093","39,826","40,360","39,826",175.19K,0.67%
06/03/2014,"39,826","39,826","40,628","39,826",392.14K,0.00%
05/03/2014,"39,826","39,559","40,093","39,291",624.76K,1.36%
04/03/2014,"39,291","39,559","39,826","38,757",681.79K,-1.34%
03/03/2014,"39,826","41,162","41,430","39,559",558.03K,-2.61%
28/02/2014,"40,895","41,697","41,697","40,895",344.16K,-1.92%
27/02/2014,"41,697","41,697","41,697","41,162",291.56K,0.64%
26/02/2014,"41,430","41,697","41,697","41,162",201.84K,-0.64%
25/02/2014,"41,697","41,430","41,964","41,430",268.23K,0.00%
24/02/2014,"41,697","41,964","41,964","41,430",162.24K,0.64%
21/02/2014,"41,430","41,964","41,964","41,430",277.66K,-1.27%
20/02/2014,"41,964","41,964","41,964","41,162",398.75K,0.00%
19/02/2014,"41,964","42,231","42,231","41,430",364.48K,0.64%
18/02/2014,"41,697","41,697","41,964","41,162",572.49K,1.96%
17/02/2014,"40,895","41,162","41,162","40,628",333.18K,-0.65%
14/02/2014,"41,162","41,697","41,964","41,162",274.40K,-1.28%
13/02/2014,"41,697","41,430","41,697","41,162",541.44K,0.64%
12/02/2014,"41,430","40,895","41,430","40,628",309.78K,1.31%
11/02/2014,"40,895","41,162","41,162","40,628",1.15M,0.66%
10/02/2014,"40,628","39,826","40,628","39,826",176.57K,2.01%
07/02/2014,"39,826","40,895","40,895","39,559",417.66K,-1.32%
06/02/2014,"40,360","40,895","40,895","39,826",493.20K,-1.31%
27/01/2014,"40,895","40,895","40,895","40,628",278.43K,0.00%
24/01/2014,"40,895","40,628","40,895","40,093",357.72K,1.33%
23/01/2014,"40,360","41,162","41,162","40,093",244.19K,-1.95%
22/01/2014,"41,162","42,499","42,766","41,162",783.74K,-3.15%
21/01/2014,"42,499","41,162","42,766","39,291",1.23M,4.61%
20/01/2014,"40,628","39,291","41,162","39,291",2.31M,4.83%
17/01/2014,"38,757","37,688","40,093","37,688",1.05M,2.84%
16/01/2014,"37,688","37,688","37,688","37,420",100.32K,0.00%
15/01/2014,"37,688","37,420","37,955","37,420",309.12K,0.00%
14/01/2014,"37,688","37,955","37,955","37,688",208.65K,-0.70%
13/01/2014,"37,955","38,222","38,222","37,688",190.97K,0.00%
10/01/2014,"37,955","37,955","38,222","37,688",267.52K,0.71%
09/01/2014,"37,688","37,420","37,688","37,153",346.76K,0.72%
08/01/2014,"37,420","37,420","37,688","37,420",205.57K,-0.71%
07/01/2014,"37,688","37,688","37,688","37,420",550.19K,0.00%
06/01/2014,"37,688","37,688","37,688","37,153",209.06K,0.00%
03/01/2014,"37,688","37,420","37,688","37,153",171.95K,0.72%
02/01/2014,"37,420","37,420","37,688","37,153",140.20K,0.00%
31/12/2013,"37,420","37,420","37,688","36,351",181.43K,1.45%
30/12/2013,"36,886","37,420","37,420","36,618",457.52K,-1.43%
27/12/2013,"37,420","37,688","37,688","36,886",279.74K,0.00%
26/12/2013,"37,420","36,886","37,688","36,618",870.26K,1.45%
25/12/2013,"36,886","37,153","37,153","36,351",308.45K,-0.72%
24/12/2013,"37,153","36,886","37,420","36,618",243.50K,-0.71%
23/12/2013,"37,420","36,351","37,420","36,084",145.99K,6.06%
20/12/2013,"35,282","37,420","37,420","35,282",1.14M,-5.71%
19/12/2013,"37,420","37,153","37,688","36,886",392.84K,-1.41%
18/12/2013,"37,955","37,420","37,955","36,618",102.72K,1.43%
17/12/2013,"37,420","36,351","37,420","36,084",295.95K,3.70%
16/12/2013,"36,084","37,420","37,955","36,084",561.25K,-4.93%
13/12/2013,"37,955","37,955","38,489","37,955",179.10K,-0.70%
12/12/2013,"38,222","37,955","38,222","37,955",83.17K,0.00%
11/12/2013,"38,222","38,222","38,222","37,688",129.43K,0.00%
10/12/2013,"38,222","37,955","38,489","37,688",582.26K,0.70%
09/12/2013,"37,955","38,222","38,222","37,688",196.60K,0.00%
06/12/2013,"37,955","37,688","37,955","37,688",152.48K,0.00%
05/12/2013,"37,955","37,955","38,222","37,420",445.55K,0.00%
04/12/2013,"37,955","37,688","38,222","37,688",130.40K,0.00%
03/12/2013,"37,955","37,420","37,955","37,420",528.05K,1.43%
02/12/2013,"37,420","36,618","37,420","36,618",330.21K,1.45%
29/11/2013,"36,886","36,351","36,886","36,351",669.73K,1.47%
28/11/2013,"36,351","36,084","36,351","35,817",515.40K,1.49%
27/11/2013,"35,817","36,618","36,618","35,817",976.72K,-2.19%
26/11/2013,"36,618","36,618","36,618","35,817",1.37M,0.00%
25/11/2013,"36,618","36,351","36,886","36,351",429.41K,0.73%
22/11/2013,"36,351","36,351","36,618","36,084",470.90K,0.00%
21/11/2013,"36,351","36,351","36,886","36,084",429.50K,0.00%
20/11/2013,"36,351","36,084","36,351","35,817",349.04K,0.00%
19/11/2013,"36,351","35,817","36,351","35,549",664.75K,1.49%
18/11/2013,"35,817","35,817","36,351","35,549",880.33K,0.75%
15/11/2013,"35,549","35,549","35,817","35,282",902.74K,0.00%
14/11/2013,"35,549","34,747","35,549","34,747",877.43K,0.76%
13/11/2013,"35,282","35,015","35,549","35,015",481.88K,0.00%
12/11/2013,"35,282","35,282","35,549","34,747",398.26K,0.00%
11/11/2013,"35,282","35,549","35,549","34,747",139.01K,0.00%
08/11/2013,"35,282","35,282","35,549","35,282",229.32K,-0.75%
07/11/2013,"35,549","35,549","35,816","35,015",371.57K,0.00%
06/11/2013,"35,549","35,282","35,816","35,282",406.75K,0.00%
05/11/2013,"35,549","35,549","36,084","35,015",168.51K,-0.75%
04/11/2013,"35,817","35,817","36,084","35,282",165.81K,0.00%
01/11/2013,"35,817","36,084","36,084","35,549",152.31K,-0.74%
31/10/2013,"36,084","35,817","36,084","35,817",247.71K,0.75%
30/10/2013,"35,817","35,549","35,816","35,282",341.04K,1.52%
29/10/2013,"35,282","35,015","35,282","34,747",168.66K,0.00%
28/10/2013,"35,282","35,549","35,549","35,015",98.25K,-0.75%
25/10/2013,"35,549","35,549","35,816","35,282",133.47K,0.00%
24/10/2013,"35,549","36,084","36,084","35,282",249.69K,-1.48%
23/10/2013,"36,084","35,817","36,084","35,549",478.77K,1.50%
22/10/2013,"35,549","35,282","35,816","35,282",462.27K,0.76%
21/10/2013,"35,282","35,015","35,549","34,747",463.60K,0.76%
18/10/2013,"35,015","34,747","35,015","34,213",389.45K,0.77%
17/10/2013,"34,747","34,480","35,015","34,480",470.64K,0.77%
16/10/2013,"34,480","34,213","34,747","34,213",679.44K,0.78%
15/10/2013,"34,213","33,678","34,213","33,678",348.43K,0.79%
14/10/2013,"33,946","34,213","34,213","33,678",107.11K,-0.78%
11/10/2013,"34,213","34,213","34,480","33,946",453.15K,0.00%
10/10/2013,"34,213","34,213","34,213","33,678",305.29K,0.00%
09/10/2013,"34,213","34,480","34,480","33,946",163.79K,0.00%
08/10/2013,"34,213","34,213","34,747","34,213",2.92M,0.00%
07/10/2013,"34,213","33,678","34,213","33,411",884.29K,1.59%
04/10/2013,"33,678","33,411","33,678","33,411",715.88K,0.80%
03/10/2013,"33,411","33,678","33,678","33,144",397.57K,0.00%
02/10/2013,"33,411","33,411","33,678","33,144",516.97K,0.81%
01/10/2013,"33,144","33,411","33,678","33,144",809.78K,-0.80%
30/09/2013,"33,411","33,411","33,678","33,144",690.34K,0.00%
27/09/2013,"33,411","33,411","33,678","33,144",256.63K,0.00%
26/09/2013,"33,411","33,144","33,678","33,144",264.75K,0.81%
25/09/2013,"33,144","33,411","33,678","33,144",608.20K,-0.80%
24/09/2013,"33,411","32,876","33,411","32,876",330.58K,0.81%
23/09/2013,"33,144","33,411","33,411","32,876",129.34K,0.82%
20/09/2013,"32,876","33,411","33,411","32,876",1.65M,-1.60%
19/09/2013,"33,411","33,678","33,678","33,411",318.91K,0.00%
18/09/2013,"33,411","33,411","33,678","33,144",287.69K,0.00%
17/09/2013,"33,411","33,678","33,678","33,411",217.18K,0.00%
16/09/2013,"33,411","33,946","33,946","33,411",497.70K,-0.79%
13/09/2013,"33,678","33,411","34,213","33,411",365.26K,0.00%
12/09/2013,"33,678","33,678","33,946","33,411",277.66K,-0.79%
11/09/2013,"33,946","33,678","33,946","33,411",418.63K,0.80%
10/09/2013,"33,678","33,144","33,946","33,144",242.42K,1.61%
09/09/2013,"33,144","33,678","33,946","33,144",578.38K,-2.36%
06/09/2013,"33,946","33,144","34,213","32,876",3.45M,2.42%
05/09/2013,"33,144","32,876","33,411","32,609",525.03K,0.00%
04/09/2013,"33,144","32,876","33,411","32,609",679.72K,0.00%
03/09/2013,"33,144","33,144","33,411","32,876",310.94K,-0.80%
30/08/2013,"33,411","32,876","33,411","32,876",293.75K,1.63%
29/08/2013,"32,876","33,678","33,946","32,876",866.13K,-3.15%
28/08/2013,"33,946","33,946","33,946","32,342",1.45M,-0.78%
27/08/2013,"34,213","34,480","34,747","34,213",271.52K,-1.54%
26/08/2013,"34,747","35,282","35,282","34,480",532.55K,-1.52%
23/08/2013,"35,282","35,549","35,816","34,480",531.41K,-0.75%
22/08/2013,"35,549","34,747","36,084","34,747",1.18M,1.53%
21/08/2013,"35,015","34,747","35,282","34,213",618.34K,0.77%
20/08/2013,"34,747","35,282","35,549","34,480",827.69K,-1.52%
19/08/2013,"35,282","35,549","36,084","35,282",811.30K,-0.75%
16/08/2013,"35,549","35,282","35,549","35,015",570.60K,0.76%
15/08/2013,"35,282","35,282","35,816","35,282",1.58M,0.76%
14/08/2013,"35,015","34,747","35,015","34,213",357.05K,0.77%
13/08/2013,"34,747","34,747","35,015","34,480",421.27K,0.77%
12/08/2013,"34,480","35,282","35,282","34,480",347.90K,-2.27%
09/08/2013,"35,282","35,282","35,549","34,747",502.16K,0.00%
08/08/2013,"35,282","35,282","35,549","35,015",524.87K,0.00%
07/08/2013,"35,282","34,480","35,549","34,213",947.54K,2.33%
06/08/2013,"34,480","33,946","34,480","33,678",742.68K,0.78%
05/08/2013,"34,213","33,678","34,213","33,678",494.36K,0.79%
02/08/2013,"33,946","33,678","34,213","33,678",321.41K,0.00%
01/08/2013,"33,946","33,144","33,946","33,144",347.49K,0.80%
31/07/2013,"33,678","33,144","33,678","32,609",512.37K,1.61%
30/07/2013,"33,144","33,678","33,946","33,144",330.26K,-1.59%
29/07/2013,"33,678","33,946","34,213","33,678",1.92M,-1.56%
26/07/2013,"34,213","34,213","34,213","33,678",7.25M,0.00%
25/07/2013,"34,213","33,946","34,213","33,678",8.02M,0.79%
24/07/2013,"33,946","33,946","34,213","33,411",4.93M,0.00%
23/07/2013,"33,946","33,946","34,213","33,678",8.35M,0.00%
22/07/2013,"33,946","34,213","34,213","33,678",8.24M,-0.78%
19/07/2013,"34,213","34,213","34,480","33,678",6.38M,0.79%
18/07/2013,"33,946","33,946","34,480","33,678",7.81M,-0.78%
17/07/2013,"34,213","34,213","34,747","33,678",7.28M,0.00%
16/07/2013,"34,213","34,480","34,747","33,678",6.16M,-0.77%
15/07/2013,"34,480","34,747","35,015","33,678",4.62M,-0.77%
12/07/2013,"34,747","33,946","34,747","33,678",4.30M,2.36%
11/07/2013,"33,946","33,411","33,946","33,144",4.68M,1.60%
10/07/2013,"33,411","33,946","33,946","33,144",388.65K,-0.79%
09/07/2013,"33,678","33,144","33,678","33,144",524.59K,1.61%
08/07/2013,"33,144","33,678","33,678","32,876",446.43K,-1.59%
